id,calculated_host_listings_count,availability_365,host_response_rate_num,room_type_code,host_response_time_code,standardization_score,neighborhood_impact_score
1450897927381546791,1,160,90.0,2,0,1,1
1453760355803553379,16,325,100.0,2,0,1,1
1453762603322042253,16,336,100.0,2,0,0,0
1453768203775143941,16,346,100.0,2,0,-1,-1
1453770653736598729,16,347,100.0,2,0,1,1
1453775903223770221,16,343,100.0,2,0,-1,-1
1452126592173964145,3,191,96.0,2,0,1,1
1452767397409974331,45,0,100.0,2,0,1,1
1452788329900786435,144,289,99.0,2,0,0,0
1452807794642563785,12,355,91.0,2,0,0,0
1455582268975192216,54,350,99.0,2,0,0,0
1453109565549604582,1,339,100.0,2,0,1,1
1455036619832074441,13,336,99.0,2,0,1,1
1456526492898584461,69,307,95.0,2,0,0,0
1455226827980363345,1,70,100.0,2,0,0,0
1457053924950018574,2,41,100.0,1,1,1,1
1457158362723563601,5,302,100.0,2,0,1,1
1457355482751445396,3,357,100.0,2,0,1,1
1457429977910555948,1,63,91.0,2,0,1,1
1458571640884772676,44,249,99.0,2,0,-1,-1
1458860837023950959,10,340,100.0,2,0,-1,-1
1460782659640925759,1,65,,2,,1,1
1461485491265076141,1,84,,2,,1,-1
1462796428491970191,3,229,96.0,1,0,1,1
1461638556060600281,45,364,94.0,2,0,1,1
1463048431503032412,1,329,91.0,2,0,0,-1
1461128058755738014,1,13,100.0,2,0,0,0
1461181612216958271,1,345,100.0,2,0,0,0
1463786267454653333,1,157,100.0,2,0,1,-1
1463895071201109512,1,338,95.0,2,0,1,0
1462235317676963275,1,363,88.0,2,2,1,1
1462267501884130159,9,282,100.0,2,0,0,0
1462314086623381697,7,0,100.0,2,1,1,1
1464441167232391745,3,365,78.0,2,1,-1,-1
1463740246540557008,1,365,100.0,2,1,0,0
1465717352120904212,54,310,99.0,2,0,-1,-1
1466625216864382988,22,331,100.0,2,0,1,1
1467223561063580483,2,60,100.0,2,0,-1,-1
1465193337914427107,7,245,100.0,2,1,1,1
1467906670546768728,1,203,100.0,2,0,-1,-1
1466555125008993863,5,302,100.0,2,0,0,0
1469468916414443876,1,59,70.0,2,2,-1,-1
1469536291003476285,1,50,91.0,2,1,0,0
1468141499606308522,1,354,100.0,2,0,1,1
1467556465777825970,5,356,100.0,2,0,-1,-1
1470314963008211934,61,303,100.0,2,0,0,0
1470324802092431702,3,365,78.0,2,1,-1,-1
1470120327347426689,61,318,100.0,2,0,0,0
1468792033950874413,8,63,99.0,2,0,1,1
1472468175364371401,113,350,75.0,2,2,1,1
1471075476344971875,41,3,99.0,2,0,1,0
1472481729114134348,44,321,100.0,2,0,1,1
1471710541702900296,77,323,100.0,2,2,-1,-1
1471738634726082591,45,163,100.0,2,0,0,-1
1471752772712288991,5,319,100.0,2,0,0,0
1471753789018855482,5,320,100.0,2,0,0,0
1472799431864549588,1,114,90.0,2,0,-1,-1
1473906168890393047,54,332,99.0,2,0,-1,-1
1472296441967112250,204,285,100.0,2,0,0,0
1474734513642378790,3,324,100.0,2,0,0,0
1473216389931804939,1,354,100.0,2,0,1,1
1475185196208766956,3,349,100.0,2,0,1,1
1472445349506610930,21,0,100.0,2,0,1,1
1473280745057985835,1,17,100.0,2,1,0,0
1475302166816030200,12,319,100.0,2,1,1,1
1475980025462698327,184,139,100.0,2,0,1,1
1476010009767431105,1,11,91.0,2,0,-1,-1
1476017004721693992,184,199,100.0,2,0,-1,-1
1476032069418351227,1,151,67.0,2,2,1,1
1475532789164015427,1,349,94.0,2,0,0,0
1476800519904089192,1,334,100.0,2,0,-1,0
1477527624817180487,77,121,100.0,2,2,1,1
1477905477612444037,3,153,92.0,2,0,0,0
1478117526636970261,1,77,100.0,2,1,-1,0
1478205461701053763,77,344,100.0,2,2,0,0
1477418227681959673,1,365,,1,,1,1
1478306982742523276,1,337,85.0,2,0,1,1
1479770955233001276,8,333,99.0,2,0,0,0
1478400947906171881,4,289,100.0,2,1,0,1
1479867736142191079,25,353,100.0,2,0,-1,-1
1479930201462419487,25,338,100.0,2,0,0,0
1479949909764573331,25,341,100.0,2,0,-1,-1
1479955568950768163,25,362,100.0,2,0,1,1
1479958010018667758,25,354,100.0,2,0,1,-1
1479960336251619428,25,345,100.0,2,0,-1,-1
1479974269235184336,25,357,100.0,2,0,-1,0
1478730810275478893,54,314,99.0,2,0,-1,-1
1479035141627904507,75,357,100.0,2,0,-1,-1
1481211479705306353,2,263,90.0,2,1,1,1
1481720889245129495,184,356,100.0,2,0,-1,-1
1481754230424845668,184,346,100.0,2,0,-1,-1
